Date,Meal,Food_Item,Calories,Protein_g,Carbs_g,Fat_g,Meal_Time,Water_ml
2025-08-02,Breakfast,Smoothie,524.0,42.9,72.0,,08:00,498.0
2025-08-02,Lunch,Chicken,669.0,30.5,36.8,17.6,,
2025-08-02,Supper,Yogurt,352.0,33.1,,22.6,17:00,841.0
2025-08-02,Dinner,Khichdi,638.0,28.0,40.9,32.9,20:30,202.0
2025-08-03,Breakfast,Eggs,479.0,43.4,30.0,,,987.0
2025-08-03,Lunch,Curd,616.0,43.6,,31.8,13:00,71.0
2025-08-03,Supper,Sprouts,343.0,31.4,78.4,27.4,17:00,327.0
2025-08-03,Dinner,Khichdi,595.0,25.6,40.1,13.4,20:30,667.0
2025-08-04,Breakfast,Smoothie,365.0,23.6,,11.1,08:00,101.0
2025-08-04,Lunch,Chicken,693.0,,38.9,13.1,13:00,826.0
2025-08-04,Supper,,,,,,,
2025-08-04,Dinner,,,,,,,
2025-08-05,Breakfast,,,,,,,
2025-08-05,Lunch,,,,,,,
2025-08-05,Supper,Sandwich,259.0,22.5,30.5,24.9,17:00,243.0
2025-08-05,Dinner,Vegetables,535.0,38.6,40.7,18.8,20:30,1053.0
2025-08-06,Breakfast,Smoothie,667.0,30.5,50.6,,08:00,1625.0
2025-08-06,Lunch,Dal,437.0,44.0,82.1,26.3,13:00,22.0
2025-08-06,Supper,Sandwich,420.0,35.9,36.9,21.5,17:00,412.0
2025-08-06,Dinner,Roti,269.0,14.8,71.0,15.9,20:30,760.0
2025-08-07,Breakfast,Pancakes,666.0,40.7,52.9,18.1,08:00,1687.0
2025-08-07,Lunch,Rice,568.0,44.4,44.5,19.3,13:00,717.0
2025-08-07,Supper,Sprouts,478.0,39.8,85.2,14.3,17:00,557.0
2025-08-07,Dinner,Soup,645.0,,83.4,25.7,20:30,415.0
2025-08-08,Breakfast,Pancakes,285.0,16.2,43.6,34.8,08:00,1159.0
2025-08-08,Lunch,Dal,607.0,36.1,63.8,10.5,13:00,29.0
2025-08-08,Supper,Sandwich,553.0,34.2,52.9,10.0,17:00,66.0
2025-08-08,Dinner,Khichdi,457.0,24.0,45.0,31.9,20:30,606.0
2025-08-09,Breakfast,,,,,,,
2025-08-09,Lunch,Paneer,560.0,32.3,,18.8,13:00,557.0
2025-08-09,Supper,Fruit,415.0,22.0,33.0,33.1,17:00,182.0
2025-08-09,Dinner,Roti,337.0,23.3,,9.7,20:30,
2025-08-10,Breakfast,Poha,440.0,27.1,66.7,17.0,08:00,
2025-08-10,Lunch,Chicken,550.0,12.9,75.8,17.0,13:00,1469.0
2025-08-10,Supper,Yogurt,322.0,26.6,31.0,14.6,17:00,429.0
2025-08-10,Dinner,Soup,607.0,30.1,45.9,27.0,,971.0
2025-08-11,Breakfast,Pancakes,281.0,25.7,39.8,31.0,08:00,707.0
2025-08-11,Lunch,Chicken,462.0,,,25.2,13:00,1145.0
2025-08-11,Supper,Fruit,560.0,25.9,51.1,29.1,17:00,166.0
2025-08-11,Dinner,Roti,399.0,42.9,77.3,31.0,20:30,1325.0
2025-08-12,Breakfast,Pancakes,261.0,,36.6,14.7,08:00,488.0
2025-08-12,Lunch,Paneer,382.0,,,11.2,13:00,6.0
2025-08-12,Supper,,,,,,,
2025-08-12,Dinner,,,,,,,
2025-08-13,Breakfast,Eggs,306.0,41.3,36.6,,,214.0
2025-08-13,Lunch,Rice,584.0,42.3,79.3,26.5,13:00,
2025-08-13,Supper,Nuts,641.0,,,10.2,17:00,
2025-08-13,Dinner,Soup,399.0,28.8,52.9,11.0,20:30,396.0
2025-08-14,Breakfast,Smoothie,346.0,42.5,49.7,8.7,08:00,392.0
2025-08-14,Lunch,,,,,,,
2025-08-14,Supper,,,,,,,
2025-08-14,Dinner,Vegetables,640.0,17.8,38.1,,20:30,264.0
2025-08-15,Breakfast,Pancakes,547.0,37.4,29.0,,08:00,1543.0
2025-08-15,Lunch,,,,,,,
2025-08-15,Supper,Nuts,313.0,15.5,79.3,31.8,17:00,145.0
2025-08-15,Dinner,Khichdi,554.0,23.5,88.0,17.2,20:30,388.0
2025-08-16,Breakfast,Pancakes,495.0,27.3,48.1,26.3,08:00,1180.0
2025-08-16,Lunch,Paneer,323.0,15.9,29.9,28.1,13:00,760.0
2025-08-16,Supper,Nuts,647.0,21.5,45.5,19.4,17:00,129.0
2025-08-16,Dinner,,,,,,,
2025-08-17,Breakfast,Eggs,381.0,27.3,57.7,,08:00,265.0
2025-08-17,Lunch,Salad,669.0,43.9,35.3,,13:00,1052.0
2025-08-17,Supper,Fruit,693.0,36.4,50.4,19.0,,355.0
2025-08-17,Dinner,,,,,,,
2025-08-18,Breakfast,Pancakes,525.0,31.6,86.1,30.7,08:00,124.0
2025-08-18,Lunch,Salad,506.0,,29.0,12.2,13:00,1112.0
2025-08-18,Supper,Fruit,413.0,21.6,81.4,,,1497.0
2025-08-18,Dinner,Tofu,373.0,15.8,86.2,,20:30,146.0
2025-08-19,Breakfast,Smoothie,481.0,16.9,75.3,20.1,,1934.0
2025-08-19,Lunch,Salad,657.0,38.3,69.4,25.1,13:00,135.0
2025-08-19,Supper,Sprouts,606.0,40.7,29.0,,17:00,25.0
2025-08-19,Dinner,Soup,501.0,24.5,,10.0,20:30,284.0
2025-08-20,Breakfast,Poha,320.0,37.3,81.5,,08:00,398.0
2025-08-20,Lunch,Rice,476.0,19.7,27.1,,13:00,511.0
2025-08-20,Supper,,,,,,,
2025-08-20,Dinner,,,,,,,
2025-08-21,Breakfast,Eggs,592.0,17.2,,,08:00,721.0
2025-08-21,Lunch,Salad,256.0,,63.0,34.9,13:00,830.0
2025-08-21,Supper,,,,,,,
2025-08-21,Dinner,Soup,678.0,17.5,43.7,23.6,,533.0
2025-08-22,Breakfast,,,,,,,
2025-08-22,Lunch,Dal,312.0,44.4,52.8,34.4,13:00,134.0
2025-08-22,Supper,Nuts,620.0,29.8,68.6,20.0,,
2025-08-22,Dinner,Soup,662.0,42.6,66.1,,20:30,1353.0
2025-08-23,Breakfast,Poha,415.0,28.6,59.2,,08:00,1278.0
2025-08-23,Lunch,Curd,370.0,16.4,42.0,,13:00,976.0
2025-08-23,Supper,Nuts,573.0,40.6,81.2,31.8,17:00,529.0
2025-08-23,Dinner,Roti,514.0,29.3,42.1,15.7,20:30,652.0
2025-08-24,Breakfast,,,,,,,
2025-08-24,Lunch,Dal,495.0,23.3,32.3,13.8,13:00,838.0
2025-08-24,Supper,Sprouts,660.0,23.0,64.1,23.7,17:00,487.0
2025-08-24,Dinner,,,,,,,
2025-08-25,Breakfast,Smoothie,385.0,29.6,51.2,17.9,08:00,485.0
2025-08-25,Lunch,,,,,,,
2025-08-25,Supper,,,,,,,
2025-08-25,Dinner,Soup,533.0,21.3,44.0,15.2,20:30,153.0
2025-08-26,Breakfast,,,,,,,
2025-08-26,Lunch,Dal,286.0,32.5,28.1,10.0,13:00,417.0
2025-08-26,Supper,Sprouts,265.0,13.5,46.2,15.5,17:00,20.0
2025-08-26,Dinner,Roti,626.0,30.9,32.7,28.9,20:30,1617.0
2025-08-27,Breakfast,Toast,339.0,39.6,69.6,30.9,08:00,832.0
2025-08-27,Lunch,Chicken,383.0,36.7,37.5,10.4,13:00,1595.0
2025-08-27,Supper,Sprouts,536.0,25.9,,,17:00,364.0
2025-08-27,Dinner,Khichdi,432.0,37.4,28.2,23.2,20:30,181.0
2025-08-28,Breakfast,Smoothie,394.0,41.3,59.6,17.2,08:00,173.0
2025-08-28,Lunch,Paneer,341.0,13.3,77.2,25.4,13:00,287.0
2025-08-28,Supper,Sandwich,325.0,16.7,55.1,11.3,17:00,232.0
2025-08-28,Dinner,Roti,687.0,36.1,70.5,10.6,20:30,1144.0
2025-08-29,Breakfast,,,,,,,
2025-08-29,Lunch,Curd,331.0,30.6,49.3,10.2,13:00,303.0
2025-08-29,Supper,,,,,,,
2025-08-29,Dinner,Vegetables,341.0,19.8,81.2,30.8,20:30,
2025-08-30,Breakfast,Pancakes,498.0,40.0,,19.4,08:00,1232.0
2025-08-30,Lunch,,,,,,,
2025-08-30,Supper,Sandwich,267.0,19.7,86.2,25.7,17:00,280.0
2025-08-30,Dinner,,,,,,,
2025-08-31,Breakfast,Poha,352.0,43.3,61.6,19.9,08:00,1568.0
2025-08-31,Lunch,Dal,512.0,19.3,61.3,19.1,13:00,593.0
2025-08-31,Supper,Sandwich,497.0,34.9,42.5,29.4,17:00,466.0
2025-08-31,Dinner,Khichdi,431.0,,72.1,33.9,20:30,24.0
2025-09-01,Breakfast,Toast,372.0,11.5,25.8,20.9,08:00,559.0
2025-09-01,Lunch,Paneer,669.0,11.9,28.3,26.1,13:00,217.0
2025-09-01,Supper,Yogurt,609.0,21.5,47.8,15.2,17:00,
2025-09-01,Dinner,Fish,616.0,35.6,66.9,11.6,20:30,
2025-09-02,Breakfast,Toast,495.0,18.8,72.2,24.6,08:00,60.0
2025-09-02,Lunch,Curd,635.0,43.2,36.0,9.0,13:00,1635.0
2025-09-02,Supper,Fruit,574.0,23.6,39.0,32.7,17:00,953.0
2025-09-02,Dinner,Tofu,667.0,16.8,56.7,16.4,20:30,677.0
2025-09-03,Breakfast,Oats,520.0,37.7,70.3,28.8,08:00,765.0
2025-09-03,Lunch,,,,,,,
2025-09-03,Supper,Nuts,460.0,37.8,,,17:00,228.0
2025-09-03,Dinner,Soup,509.0,25.8,36.2,,20:30,709.0
2025-09-04,Breakfast,Smoothie,524.0,21.3,25.8,16.6,08:00,958.0
2025-09-04,Lunch,Dal,524.0,34.9,79.1,26.3,13:00,201.0
2025-09-04,Supper,,,,,,,
2025-09-04,Dinner,Vegetables,615.0,35.9,,,20:30,171.0
2025-09-05,Breakfast,Oats,592.0,,53.3,33.0,08:00,191.0
2025-09-05,Lunch,Paneer,332.0,,60.1,34.2,13:00,1014.0
2025-09-05,Supper,Fruit,698.0,23.5,49.7,13.4,17:00,
2025-09-05,Dinner,Vegetables,563.0,41.9,88.8,30.2,20:30,113.0
2025-09-06,Breakfast,,,,,,,
2025-09-06,Lunch,Dal,569.0,23.6,82.9,23.9,13:00,2408.0
2025-09-06,Supper,Yogurt,254.0,,56.7,12.4,17:00,77.0
2025-09-06,Dinner,,,,,,,
2025-09-07,Breakfast,Toast,633.0,44.6,66.9,9.4,08:00,788.0
2025-09-07,Lunch,Chicken,313.0,38.3,60.2,14.4,13:00,235.0
2025-09-07,Supper,,,,,,,
2025-09-07,Dinner,Soup,411.0,31.6,59.5,34.1,,1242.0
2025-09-08,Breakfast,Toast,390.0,42.2,61.4,34.1,08:00,168.0
2025-09-08,Lunch,Rice,326.0,,61.5,27.5,13:00,1253.0
2025-09-08,Supper,Nuts,464.0,32.8,77.2,22.7,17:00,158.0
2025-09-08,Dinner,Tofu,563.0,14.6,58.6,21.4,20:30,1131.0
2025-09-09,Breakfast,,,,,,,
2025-09-09,Lunch,Salad,682.0,27.8,,25.0,13:00,1583.0
2025-09-09,Supper,Sandwich,429.0,33.1,29.9,15.9,17:00,337.0
2025-09-09,Dinner,,,,,,,
2025-09-10,Breakfast,Toast,282.0,44.8,,12.7,08:00,455.0
2025-09-10,Lunch,Salad,676.0,12.6,90.0,26.7,13:00,1200.0
2025-09-10,Supper,Sprouts,548.0,20.3,39.1,34.3,17:00,482.0
2025-09-10,Dinner,Soup,255.0,32.8,29.4,20.6,20:30,455.0
2025-09-11,Breakfast,Toast,500.0,42.2,65.3,31.1,08:00,1505.0
2025-09-11,Lunch,,,,,,,
2025-09-11,Supper,,,,,,,
2025-09-11,Dinner,Fish,480.0,22.7,55.5,31.2,20:30,994.0
2025-09-12,Breakfast,Poha,676.0,,37.4,,08:00,727.0
2025-09-12,Lunch,,,,,,,
2025-09-12,Supper,Nuts,535.0,30.3,,8.1,17:00,
2025-09-12,Dinner,,,,,,,
2025-09-13,Breakfast,Smoothie,288.0,42.4,63.5,,08:00,1252.0
2025-09-13,Lunch,Dal,391.0,17.8,50.7,31.9,13:00,777.0
2025-09-13,Supper,,,,,,,
2025-09-13,Dinner,Vegetables,512.0,33.8,80.3,21.3,20:30,744.0
2025-09-14,Breakfast,Eggs,478.0,43.9,,20.9,08:00,284.0
2025-09-14,Lunch,,,,,,,
2025-09-14,Supper,Sprouts,540.0,43.1,31.5,26.9,,635.0
2025-09-14,Dinner,,,,,,,
2025-09-15,Breakfast,Eggs,290.0,29.9,86.8,30.5,08:00,
2025-09-15,Lunch,Dal,531.0,41.4,46.3,34.4,13:00,857.0
2025-09-15,Supper,Sprouts,285.0,22.8,64.4,18.7,17:00,505.0
2025-09-15,Dinner,Soup,547.0,21.8,48.8,10.8,20:30,104.0
2025-09-16,Breakfast,Poha,522.0,19.8,61.4,,08:00,740.0
2025-09-16,Lunch,Paneer,678.0,,,33.4,13:00,617.0
2025-09-16,Supper,Sandwich,406.0,21.9,88.9,33.9,17:00,151.0
2025-09-16,Dinner,Tofu,621.0,12.7,,10.2,20:30,912.0
2025-09-17,Breakfast,Poha,457.0,44.2,81.1,13.2,08:00,391.0
2025-09-17,Lunch,Dal,508.0,40.6,75.6,20.7,13:00,1054.0
2025-09-17,Supper,,,,,,,
2025-09-17,Dinner,,,,,,,
2025-09-18,Breakfast,Eggs,414.0,13.5,81.0,10.9,08:00,
2025-09-18,Lunch,,,,,,,
2025-09-18,Supper,Sprouts,286.0,,,31.6,17:00,995.0
2025-09-18,Dinner,Khichdi,505.0,36.1,69.7,12.9,20:30,103.0
2025-09-19,Breakfast,Eggs,593.0,43.7,75.3,14.4,08:00,25.0
2025-09-19,Lunch,Chicken,426.0,,65.6,18.8,13:00,2228.0
2025-09-19,Supper,Sandwich,539.0,35.9,72.4,30.1,17:00,495.0
2025-09-19,Dinner,Khichdi,429.0,44.4,81.9,22.4,20:30,
2025-09-20,Breakfast,,,,,,,
2025-09-20,Lunch,Chicken,583.0,41.9,28.6,17.9,13:00,913.0
2025-09-20,Supper,,,,,,,
2025-09-20,Dinner,Tofu,290.0,24.2,,11.1,20:30,152.0
2025-09-21,Breakfast,,,,,,,
2025-09-21,Lunch,,,,,,,
2025-09-21,Supper,Fruit,321.0,,74.7,13.9,17:00,262.0
2025-09-21,Dinner,Soup,424.0,22.6,32.0,21.7,20:30,403.0
2025-09-22,Breakfast,Poha,305.0,33.3,72.4,11.3,08:00,168.0
2025-09-22,Lunch,Chicken,397.0,28.5,40.3,26.8,13:00,1516.0
2025-09-22,Supper,Sandwich,281.0,30.1,87.9,27.7,17:00,438.0
2025-09-22,Dinner,Khichdi,325.0,19.8,50.0,13.9,20:30,145.0
2025-09-23,Breakfast,Eggs,391.0,12.8,,11.9,08:00,180.0
2025-09-23,Lunch,,,,,,,
2025-09-23,Supper,Nuts,324.0,,26.5,31.3,17:00,58.0
2025-09-23,Dinner,Fish,510.0,33.5,38.1,27.8,20:30,2792.0
2025-09-24,Breakfast,Eggs,546.0,,39.9,17.1,08:00,112.0
2025-09-24,Lunch,Rice,306.0,26.7,29.9,13.1,13:00,68.0
2025-09-24,Supper,,,,,,,
2025-09-24,Dinner,,,,,,,
2025-09-25,Breakfast,Poha,477.0,43.7,79.7,26.8,08:00,1002.0
2025-09-25,Lunch,Curd,461.0,17.9,87.6,17.0,13:00,182.0
2025-09-25,Supper,,,,,,,
2025-09-25,Dinner,Tofu,288.0,,67.1,10.7,20:30,
2025-09-26,Breakfast,,,,,,,
2025-09-26,Lunch,Rice,331.0,11.3,50.8,32.6,13:00,
2025-09-26,Supper,,,,,,,
2025-09-26,Dinner,Khichdi,519.0,27.5,25.9,24.9,20:30,175.0
2025-09-27,Breakfast,Oats,607.0,39.4,75.6,18.8,08:00,596.0
2025-09-27,Lunch,Dal,452.0,24.2,58.7,,13:00,1420.0
2025-09-27,Supper,Sprouts,343.0,,82.5,15.0,17:00,96.0
2025-09-27,Dinner,Khichdi,616.0,33.4,28.0,13.5,20:30,365.0
2025-09-28,Breakfast,,,,,,,
2025-09-28,Lunch,Rice,604.0,,83.1,30.8,13:00,685.0
2025-09-28,Supper,Yogurt,660.0,,60.0,18.7,17:00,
2025-09-28,Dinner,Vegetables,602.0,13.3,39.9,25.5,20:30,114.0
2025-09-29,Breakfast,,,,,,,
2025-09-29,Lunch,,,,,,,
2025-09-29,Supper,Fruit,339.0,,,,17:00,1726.0
2025-09-29,Dinner,Roti,488.0,29.0,36.4,30.7,20:30,509.0
2025-09-30,Breakfast,Toast,430.0,34.8,55.5,24.3,08:00,2031.0
2025-09-30,Lunch,Chicken,548.0,35.7,,8.9,13:00,175.0
2025-09-30,Supper,,,,,,,
2025-09-30,Dinner,Roti,574.0,32.5,59.3,27.6,20:30,1086.0
2025-10-01,Breakfast,Poha,434.0,42.9,79.7,29.3,08:00,1540.0
2025-10-01,Lunch,Curd,412.0,34.7,51.9,15.2,13:00,486.0
2025-10-01,Supper,Nuts,670.0,44.1,59.5,,17:00,856.0
2025-10-01,Dinner,Fish,369.0,44.7,83.6,13.3,20:30,146.0
2025-10-02,Breakfast,Oats,609.0,30.4,69.9,15.9,08:00,1837.0
2025-10-02,Lunch,,,,,,,
2025-10-02,Supper,,,,,,,
2025-10-02,Dinner,Vegetables,301.0,12.9,37.7,20.8,20:30,586.0
2025-10-03,Breakfast,Oats,564.0,,35.8,12.7,08:00,39.0
2025-10-03,Lunch,,,,,,,
2025-10-03,Supper,Nuts,295.0,,44.4,18.0,17:00,914.0
2025-10-03,Dinner,Fish,612.0,,,21.5,20:30,514.0
2025-10-04,Breakfast,Pancakes,474.0,17.6,44.1,15.8,08:00,
2025-10-04,Lunch,Paneer,310.0,,43.6,13.2,13:00,522.0
2025-10-04,Supper,Nuts,639.0,16.6,,16.9,17:00,2222.0
2025-10-04,Dinner,Tofu,586.0,24.4,31.5,16.6,20:30,287.0
2025-10-05,Breakfast,Oats,564.0,19.1,88.1,22.8,08:00,1308.0
2025-10-05,Lunch,Rice,647.0,39.8,,18.7,13:00,
2025-10-05,Supper,Yogurt,391.0,42.5,73.8,14.6,17:00,174.0
2025-10-05,Dinner,Roti,435.0,23.1,40.9,8.3,20:30,93.0
2025-10-06,Breakfast,Pancakes,554.0,16.8,31.1,17.3,08:00,236.0
2025-10-06,Lunch,Salad,518.0,42.7,39.5,11.3,13:00,1334.0
2025-10-06,Supper,Yogurt,292.0,24.8,79.7,25.0,17:00,1272.0
2025-10-06,Dinner,Fish,669.0,40.3,80.9,23.0,20:30,550.0
2025-10-07,Breakfast,Toast,353.0,40.4,41.3,25.9,08:00,1373.0
2025-10-07,Lunch,,,,,,,
2025-10-07,Supper,Fruit,659.0,,76.3,12.1,17:00,131.0
2025-10-07,Dinner,,,,,,,
2025-10-08,Breakfast,,,,,,,
2025-10-08,Lunch,,,,,,,
2025-10-08,Supper,Nuts,380.0,42.7,71.9,33.8,17:00,295.0
2025-10-08,Dinner,Fish,591.0,32.7,,34.5,20:30,361.0
2025-10-09,Breakfast,Oats,604.0,40.1,45.8,8.7,08:00,112.0
2025-10-09,Lunch,Paneer,431.0,21.5,74.2,9.1,13:00,1377.0
2025-10-09,Supper,Sandwich,309.0,43.9,25.3,32.4,17:00,
2025-10-09,Dinner,Roti,478.0,37.6,39.9,23.4,20:30,464.0
2025-10-10,Breakfast,,,,,,,
2025-10-10,Lunch,Dal,642.0,36.4,,,13:00,1426.0
2025-10-10,Supper,Sandwich,437.0,25.4,47.9,,17:00,352.0
2025-10-10,Dinner,Roti,262.0,31.4,46.0,17.1,20:30,918.0
2025-10-11,Breakfast,Smoothie,294.0,27.4,87.8,30.8,08:00,511.0
2025-10-11,Lunch,,,,,,,
2025-10-11,Supper,Yogurt,451.0,,48.0,12.5,17:00,812.0
2025-10-11,Dinner,Fish,565.0,31.0,41.2,24.2,20:30,47.0
2025-10-12,Breakfast,Poha,678.0,30.3,57.0,20.1,08:00,39.0
2025-10-12,Lunch,Curd,388.0,,80.2,,13:00,49.0
2025-10-12,Supper,Fruit,541.0,44.7,85.6,17.5,17:00,1414.0
2025-10-12,Dinner,Roti,349.0,44.4,,10.7,20:30,960.0
2025-10-13,Breakfast,Pancakes,359.0,31.6,73.1,14.9,08:00,91.0
2025-10-13,Lunch,Salad,520.0,,45.6,26.0,13:00,407.0
2025-10-13,Supper,,,,,,,
2025-10-13,Dinner,Khichdi,454.0,43.4,50.0,9.3,20:30,527.0
2025-10-14,Breakfast,Eggs,587.0,42.6,38.9,11.8,08:00,955.0
2025-10-14,Lunch,Salad,676.0,30.4,74.7,19.2,13:00,872.0
2025-10-14,Supper,Nuts,527.0,15.9,82.8,12.3,17:00,755.0
2025-10-14,Dinner,Fish,626.0,11.6,26.1,27.8,20:30,92.0
2025-10-15,Breakfast,Smoothie,339.0,21.6,32.4,20.4,08:00,80.0
2025-10-15,Lunch,Chicken,405.0,22.5,35.6,33.3,13:00,1503.0
2025-10-15,Supper,,,,,,,
2025-10-15,Dinner,,,,,,,
2025-10-16,Breakfast,Pancakes,333.0,14.1,72.4,8.1,08:00,3.0
2025-10-16,Lunch,Curd,366.0,38.4,82.6,28.7,13:00,1793.0
2025-10-16,Supper,Yogurt,533.0,16.1,49.2,22.4,17:00,1025.0
2025-10-16,Dinner,,,,,,,
2025-10-17,Breakfast,Smoothie,685.0,35.6,76.4,21.0,08:00,1151.0
2025-10-17,Lunch,Rice,614.0,44.5,84.2,31.1,13:00,321.0
2025-10-17,Supper,Sprouts,686.0,,41.2,,17:00,386.0
2025-10-17,Dinner,Vegetables,609.0,,31.8,10.0,20:30,886.0
2025-10-18,Breakfast,Toast,295.0,32.2,38.2,19.9,08:00,1060.0
2025-10-18,Lunch,Rice,593.0,10.7,64.5,22.4,,99.0
2025-10-18,Supper,,,,,,,
2025-10-18,Dinner,,,,,,,
2025-10-19,Breakfast,,,,,,,
2025-10-19,Lunch,Rice,254.0,18.9,71.8,13.2,13:00,379.0
2025-10-19,Supper,Nuts,439.0,20.5,67.2,26.9,17:00,631.0
2025-10-19,Dinner,Vegetables,575.0,17.5,31.8,16.6,20:30,274.0
2025-10-20,Breakfast,Oats,504.0,12.2,84.8,,,
2025-10-20,Lunch,Rice,494.0,37.8,,24.6,13:00,287.0
2025-10-20,Supper,Sprouts,698.0,10.2,80.6,8.5,17:00,1147.0
2025-10-20,Dinner,Soup,515.0,27.8,62.9,15.9,20:30,1173.0
2025-10-21,Breakfast,Toast,283.0,26.0,,13.1,08:00,304.0
2025-10-21,Lunch,Chicken,264.0,26.0,,34.3,13:00,818.0
2025-10-21,Supper,,,,,,,
2025-10-21,Dinner,,,,,,,
2025-10-22,Breakfast,Toast,422.0,12.6,61.7,22.0,08:00,237.0
2025-10-22,Lunch,,,,,,,
2025-10-22,Supper,Fruit,546.0,44.1,40.6,31.5,17:00,339.0
2025-10-22,Dinner,,,,,,,
2025-10-23,Breakfast,,,,,,,
2025-10-23,Lunch,Curd,493.0,19.7,76.5,28.0,13:00,569.0
2025-10-23,Supper,Yogurt,324.0,21.9,77.2,21.3,,
2025-10-23,Dinner,Fish,671.0,24.3,42.9,34.7,20:30,665.0
2025-10-24,Breakfast,,,,,,,
2025-10-24,Lunch,,,,,,,
2025-10-24,Supper,Nuts,543.0,38.8,35.6,,17:00,985.0
2025-10-24,Dinner,Khichdi,410.0,,40.0,34.8,20:30,318.0
2025-10-25,Breakfast,Pancakes,319.0,19.9,,9.3,08:00,1121.0
2025-10-25,Lunch,Dal,251.0,14.7,62.6,18.5,13:00,520.0
2025-10-25,Supper,Fruit,352.0,21.0,30.3,14.0,17:00,296.0
2025-10-25,Dinner,,,,,,,
2025-10-26,Breakfast,Pancakes,446.0,15.7,84.6,,,524.0
2025-10-26,Lunch,Rice,452.0,34.0,48.5,30.3,13:00,190.0
2025-10-26,Supper,Yogurt,517.0,39.5,,33.2,17:00,529.0
2025-10-26,Dinner,Khichdi,421.0,12.9,53.9,10.0,20:30,1431.0
2025-10-27,Breakfast,Pancakes,620.0,35.2,79.5,29.6,08:00,656.0
2025-10-27,Lunch,Paneer,453.0,,,20.9,13:00,274.0
2025-10-27,Supper,Sandwich,276.0,,,21.0,17:00,1581.0
2025-10-27,Dinner,,,,,,,
2025-10-28,Breakfast,Smoothie,255.0,31.0,53.1,28.5,08:00,1778.0
2025-10-28,Lunch,Rice,579.0,35.1,34.5,30.8,13:00,345.0
2025-10-28,Supper,Yogurt,500.0,,42.6,34.6,17:00,164.0
2025-10-28,Dinner,Tofu,330.0,32.6,84.1,30.3,20:30,284.0
2025-10-29,Breakfast,,,,,,,
2025-10-29,Lunch,Salad,439.0,22.1,87.7,25.8,,2276.0
2025-10-29,Supper,Sprouts,405.0,30.8,70.5,17.9,17:00,909.0
2025-10-29,Dinner,,,,,,,
2025-10-30,Breakfast,,,,,,,
2025-10-30,Lunch,Dal,372.0,20.5,38.0,16.0,13:00,270.0
2025-10-30,Supper,Yogurt,369.0,15.6,41.4,28.3,17:00,70.0
2025-10-30,Dinner,,,,,,,
2025-10-31,Breakfast,Pancakes,265.0,38.6,61.0,24.5,08:00,397.0
2025-10-31,Lunch,Salad,276.0,43.9,85.8,13.8,13:00,464.0
2025-10-31,Supper,,,,,,,
2025-10-31,Dinner,,,,,,,
2025-11-01,Breakfast,Oats,335.0,40.6,,24.6,08:00,305.0
2025-11-01,Lunch,Paneer,664.0,15.7,28.0,17.9,,85.0
2025-11-01,Supper,Yogurt,615.0,25.9,89.5,31.7,17:00,1149.0
2025-11-01,Dinner,Khichdi,411.0,27.7,67.1,13.2,20:30,424.0
2025-11-02,Breakfast,,,,,,,
2025-11-02,Lunch,,,,,,,
2025-11-02,Supper,Sandwich,614.0,36.7,26.0,9.5,17:00,733.0
2025-11-02,Dinner,Roti,614.0,35.5,38.5,24.2,20:30,370.0
2025-11-03,Breakfast,Toast,578.0,29.1,43.5,13.4,08:00,391.0
2025-11-03,Lunch,Salad,652.0,24.6,62.1,25.5,13:00,1054.0
2025-11-03,Supper,Sprouts,674.0,11.6,87.3,26.8,17:00,
2025-11-03,Dinner,,,,,,,
2025-11-04,Breakfast,Poha,412.0,38.1,57.2,29.2,08:00,1078.0
2025-11-04,Lunch,,,,,,,
2025-11-04,Supper,Yogurt,383.0,25.4,75.6,,17:00,452.0
2025-11-04,Dinner,Tofu,376.0,14.3,78.0,16.6,20:30,1112.0
2025-11-05,Breakfast,Eggs,623.0,34.3,72.5,16.9,08:00,412.0
2025-11-05,Lunch,Salad,629.0,11.3,,,13:00,400.0
2025-11-05,Supper,,,,,,,
2025-11-05,Dinner,,,,,,,
2025-11-06,Breakfast,Pancakes,394.0,24.1,46.9,27.6,08:00,2824.0
2025-11-06,Lunch,Chicken,585.0,41.1,26.0,33.6,13:00,305.0
2025-11-06,Supper,Fruit,571.0,39.9,33.7,14.9,17:00,60.0
2025-11-06,Dinner,,,,,,,
2025-11-07,Breakfast,,,,,,,
2025-11-07,Lunch,Salad,645.0,44.9,67.5,27.0,13:00,2033.0
2025-11-07,Supper,,,,,,,
2025-11-07,Dinner,Fish,412.0,17.5,,20.7,20:30,405.0
2025-11-08,Breakfast,Toast,678.0,38.7,40.1,,08:00,1763.0
2025-11-08,Lunch,,,,,,,
2025-11-08,Supper,,,,,,,
2025-11-08,Dinner,Soup,620.0,14.8,,28.8,20:30,474.0
2025-11-09,Breakfast,Eggs,263.0,42.2,26.7,22.3,08:00,
2025-11-09,Lunch,Rice,541.0,,75.5,9.8,13:00,388.0
2025-11-09,Supper,Nuts,506.0,36.4,,16.8,17:00,
2025-11-09,Dinner,Tofu,347.0,24.3,30.1,26.4,20:30,628.0
2025-11-10,Breakfast,,,,,,,
2025-11-10,Lunch,,,,,,,
2025-11-10,Supper,Fruit,280.0,23.4,56.4,27.8,17:00,
2025-11-10,Dinner,Tofu,257.0,11.0,41.8,34.6,20:30,224.0
